Phenomenon Date,Time,Temperature,SpecificConductance,Salinity ,DOPercent,DOmgl,pH (mV),pH,Turbidity ,Chlorophyll,Chlorophyllngl,:fDOM (RFU),:fDOM (QSU),:Wind direction,:Wind speed (m/s),AirTemp,:Relative humidity (%),:Barometric pressure (hPa),:Solar radiation (W/m2),NO3M
03/15/2025,8:00:00 AM,3.41,47622.5,30.15,111.17,12.07,-78.28,8.17,1.2,0.28,0.68,1.55,4.37,178,2.64,3.5,100,1021.3,107,8.89
03/15/2025,7:00:00 AM,3.395,47555.8,30.1,110.79,12.03,-78.35,8.17,1.11,0.27,0.65,1.5,4.2,182,3.05,3.4,100,1020.8,58,10.23
03/15/2025,6:00:00 AM,3.39,47824.7,30.29,111.23,12.07,-78.19,8.16,1.23,0.3,0.79,1.49,4.17,178,3.24,3.5,100,1020.6,6,9.72
03/15/2025,5:00:00 AM,3.386,48362.4,30.67,111.45,12.06,-77.81,8.16,1.08,0.41,1.18,1.34,3.66,194,4.31,3.9,99,1020.2,0,9.87
03/15/2025,4:00:00 AM,3.379,49031.5,31.13,111.13,11.99,-77.1,8.14,0.97,0.49,1.48,1.11,2.89,205,2.56,4.5,97,1019.9,0,9.63
03/15/2025,3:00:00 AM,3.387,48914.6,31.05,111.57,12.04,-77.42,8.15,0.98,0.57,1.75,1.11,2.89,206,3.41,4.4,97,1019.7,0,9.52
03/15/2025,2:00:00 AM,3.419,48754.1,30.95,112.32,12.12,-77.95,8.16,0.94,0.68,2.17,1.11,2.89,181,1.57,4.1,97,1019.9,0,9.28
03/15/2025,1:00:00 AM,3.329,48113.9,30.48,112.23,12.18,-78.72,8.17,1.01,0.39,1.12,1.41,3.91,78,0.33,3,97,1019.8,1,9.52
03/15/2025,12:00:00 AM,3.377,48914.2,31.05,111.78,12.07,-77.54,8.15,1.05,0.65,2.07,1.15,3.01,68,0.48,1.1,96,1019.6,0,9.3
03/14/2025,11:00:00 PM,3.409,48661.1,30.88,112.35,12.13,-78.02,8.16,1.09,0.57,1.76,1.16,3.05,35,0.99,0.1,96,1019.9,0,9.17
03/14/2025,10:00:00 PM,3.458,48357.2,30.67,113.02,12.21,-78.44,8.17,1.2,0.58,1.8,1.2,3.2,78,0.81,0.3,96,1020.1,0,9.54
03/14/2025,9:00:00 PM,3.442,47976.2,30.4,112.81,12.21,-78.89,8.18,1.12,0.92,3.05,1.39,3.83,285,0.38,1.2,95,1020.3,0,9.83
03/14/2025,8:00:00 PM,3.368,47686.8,30.19,112.58,12.23,-78.87,8.18,1.16,0.25,0.6,1.51,4.25,21,0.64,1.5,93,1020.3,0,9.01
03/14/2025,7:00:00 PM,3.381,47690,30.2,112.85,12.26,-79.14,8.18,1.12,0.4,1.12,1.49,4.16,183,1.06,3.1,91,1020.2,0,8.96
03/14/2025,6:00:00 PM,3.488,47890.2,30.35,114.08,12.34,-79.41,8.19,1.15,0.29,0.72,1.42,3.93,170,2.81,3.8,87,1019.8,0,8.99
03/14/2025,5:00:00 PM,3.781,48371.9,30.73,115.16,12.34,-79,8.18,1.05,0.11,0.06,1.14,2.99,182,4.78,4.4,84,1020,133,9.5
03/14/2025,4:00:00 PM,3.722,48496.2,30.81,113.76,12.2,-78.52,8.17,0.98,0.06,-0.11,1.14,2.98,176,5.07,5.3,65,1019.7,325,8.87
03/14/2025,3:00:00 PM,3.601,48700.1,30.94,113.6,12.21,-78.44,8.17,0.99,-0.02,-0.41,1.11,2.88,166,4.6,5.1,75,1019.6,508,9.91
03/14/2025,2:00:00 PM,3.627,48475.5,30.78,113.36,12.19,-78.57,8.17,1,-0.04,-0.48,1.17,3.09,182,4.34,5,79,1019.8,627,9.24
03/14/2025,1:00:00 PM,3.514,48834.5,31.02,112.2,12.08,-77.9,8.16,0.95,-0.04,-0.47,1.13,2.95,176,4.03,4.6,81,1020.4,733,9.57
03/14/2025,12:00:00 PM,3.279,49187.9,31.23,111.38,12.04,-77.49,8.15,0.99,-0.01,-0.36,1.02,2.57,174,5.25,4.6,80,1020.9,789,9.69
03/14/2025,11:00:00 AM,3.221,48952,31.05,111.1,12.04,-77.68,8.16,1.08,0,-0.33,1.1,2.87,171,4.6,4.5,80,1021.5,731,9.8
03/14/2025,10:00:00 AM,3.146,48657.7,30.84,110.64,12.03,-77.91,8.16,1.17,0.06,-0.12,1.14,2.98,167,4.85,4.1,79,1021.7,646,9.35
03/14/2025,9:00:00 AM,3.096,48521.6,30.73,110.57,12.05,-78.05,8.16,1.05,0.24,0.55,1.3,3.52,156,2.73,4.1,78,1022.5,542,9.85
03/14/2025,8:00:00 AM,3.045,47886.3,30.28,110.5,12.09,-78.69,8.17,1.12,0.34,0.93,1.57,4.42,217,0.7,0.9,86,1022.3,398,9.54
03/14/2025,7:00:00 AM,3.049,47736.8,30.18,110.22,12.07,-78.7,8.18,1.21,0.39,1.1,1.58,4.48,28,1.17,-1.5,93,1022.2,53,9.32
03/14/2025,6:00:00 AM,2.96,47643.1,30.1,109.82,12.06,-78.76,8.18,1.28,0.36,1,1.64,4.69,43,1.78,-2,93,1022,8,9.22
03/14/2025,5:00:00 AM,3.058,48128.6,30.45,110.38,12.06,-78.4,8.17,1.23,0.44,1.27,1.47,4.08,61,1.04,-1.9,92,1021.9,0,9.42
03/14/2025,4:00:00 AM,2.973,48532.9,30.72,109.78,12,-78.25,8.17,1.23,0.49,1.46,1.29,3.5,94,0.34,-0.9,90,1021.5,0,9.24
03/14/2025,3:00:00 AM,3.075,48952.6,31.03,110.41,12.01,-77.85,8.16,0.97,0.74,2.37,1.13,2.97,55,0.48,-1.1,87,1021.1,0,9.52
03/14/2025,2:00:00 AM,3.068,48845.8,30.95,110.85,12.07,-78.09,8.16,1.02,0.63,1.97,1.18,3.13,161,0.52,-1.5,89,1021.2,0,10.19
03/14/2025,1:00:00 AM,3.088,48623.4,30.8,111.5,12.15,-78.68,8.17,1.1,0.64,2.02,1.27,3.43,40,1.33,-1.6,89,1021.7,0,9.57
03/14/2025,12:00:00 AM,3.166,49202.6,31.22,110.83,12.01,-77.55,8.15,1.03,0.5,1.52,1.13,2.95,113,0.77,-1.3,85,1022,0,9.15
03/13/2025,11:00:00 PM,3.145,48865.2,30.98,111.28,12.09,-78.13,8.16,1.24,0.68,2.17,1.21,3.22,62,0.54,-1,83,1022.3,0,9.59
03/13/2025,10:00:00 PM,3.146,48626.5,30.81,111.74,12.15,-78.57,8.17,1.13,0.62,1.95,1.32,3.6,38,0.83,-0.8,82,1022.8,0,9.62
03/13/2025,9:00:00 PM,3.12,48196.3,30.51,111.88,12.2,-79,8.18,1.12,0.57,1.77,1.36,3.74,29,1.56,-0.2,79,1023.2,0,9.67
03/13/2025,8:00:00 PM,3.078,47594.8,30.08,111.43,12.2,-79.42,8.19,1.44,0.41,1.17,1.53,4.3,55,1.08,0,73,1023,0,9.21
03/13/2025,7:00:00 PM,3.118,47656,30.13,111.7,12.21,-79.33,8.19,1.11,0.62,1.94,1.6,4.54,106,0.94,0.9,73,1023,0,9.76
03/13/2025,6:00:00 PM,3.133,47536.4,30.05,112.26,12.28,-79.82,8.2,1.21,0.3,0.78,1.62,4.59,168,3.18,1.2,70,1023.1,0,9.32
03/13/2025,5:00:00 PM,3.14,47794.9,30.23,112.38,12.27,-79.7,8.19,1.24,0.31,0.82,1.49,4.15,165,3.89,1.3,70,1023.2,50,9.21
08/12/2024,2:00:00 PM,21.952,46675.4,30.36,111.1,8.15,-71.73,7.96,1.04,0.89,2.07,1.08,4.84,252,2.89,23.1,50,1009.6,396,3.75
03/29/2025,4:00:00 PM,4.316,46676.4,29.62,104.48,11.13,-73.82,8.08,2.05,-0.28,-0.59,1.57,3.89,51,2.27,0.9,74,1021.3,105,9.62
08/13/2024,6:00:00 PM,22.144,46676.9,30.36,117.54,8.59,-73.34,7.98,0.69,1.47,4.05,1.02,4.65,265,1.29,23.4,79,1011.5,56,3.81
08/12/2024,3:00:00 AM,21.549,46679.8,30.37,106.86,7.9,-71.4,7.95,0.91,1.43,3.9,1.26,5.46,281,1.18,18.6,86,1009.7,0,2.69
08/26/2024,12:00:00 AM,21.614,46680.5,30.37,108,7.97,-69.65,7.92,2.65,3.1,9.59,1.72,6.96,312,1.18,18.7,92,1021.4,0,3.84
08/16/2024,6:00:00 AM,21.062,46680.9,30.38,99.1,7.39,-68.94,7.91,1.36,2.3,6.88,1.31,5.61,163,0.45,16.4,98,1017.5,48,3.17
03/19/2025,10:00:00 AM,4.463,46682.8,29.64,107.11,11.37,-75.13,8.1,1.24,-0.07,-0.6,1.72,4.93,178,3.13,5.1,80,1020.9,634,9.37
08/11/2024,6:00:00 AM,21.18,46686.3,30.38,107.66,8.01,-71.89,7.96,0.71,1.55,4.31,1.16,5.12,203,0.85,18.5,85,1012.8,219,3.08
03/30/2025,9:00:00 PM,4.112,46687.4,29.6,103.46,11.08,-72.76,8.07,2.05,-0.1,0.06,1.62,4.08,146,1.34,1.8,98,1018.5,0,-999.9
08/10/2024,7:00:00 PM,22.793,46688,30.36,118.89,8.59,-75.01,8.01,0.68,1.26,3.35,0.85,4.08,19,1.23,23.6,81,1008.6,1,3.17
01/02/2025,8:00:00 PM,4.339,46688.2,29.63,95.33,10.15,-77.63,7.97,1.76,0.22,-0.2,1.91,8.37,251,6.66,1.9,52,998.8,0,15.33
08/15/2024,11:00:00 PM,21.113,46688.8,30.38,111.23,8.28,-73.1,7.98,1.1,2.95,9.08,1.24,5.36,183,0.97,16.5,98,1017.3,0,3.76
07/25/2024,9:00:00 AM,21.431,46690.4,30.38,79.74,5.9,-52.85,7.71,8.94,0.75,2.74,2.71,8.76,112,0.55,19.2,96,1015.9,89,3.53
08/23/2024,8:00:00 AM,20.232,46690.5,30.39,91.92,6.96,-64.53,7.84,4.06,1.27,3.37,1.49,6.21,352,2.4,18.8,71,1021.9,461,4.64
08/22/2024,7:00:00 AM,20.108,46691.2,30.39,89.09,6.76,-63.63,7.82,4.3,1.14,2.94,1.68,6.85,133,0.36,17,85,1017,261,5.16
12/21/2024,10:00:00 PM,4.405,46691.7,29.64,94.42,10.04,-77.49,7.96,1.87,0.26,-0.05,2.05,8.84,332,4.96,-8.6,65,1016.3,0,13.83
08/20/2024,5:00:00 AM,20.418,46691.8,30.39,85.98,6.48,-63.36,7.82,4.28,1.76,5.04,1.73,7.01,41,1.25,17.8,93,1003.9,8,3.96
07/25/2024,10:00:00 AM,21.415,46691.8,30.38,79.83,5.91,-52.94,7.71,6.64,0.79,2.91,2.74,8.84,179,4.2,20.2,97,1015,120,2.66
07/23/2024,7:00:00 PM,22.3,46692.4,30.37,101.34,7.39,-61.72,7.86,6.33,1.4,5.37,2.33,7.54,196,0.68,20.6,92,1019.6,3,3.01
08/26/2024,12:00:00 PM,21.688,46692.6,30.38,109.53,8.07,-69.35,7.92,2.23,1.74,4.96,1.57,6.47,75,0.89,23.5,65,1019.5,946,3.21
01/01/2025,4:00:00 PM,4.365,46694,29.64,95.32,10.14,-77.68,7.97,1.82,0.24,-0.13,1.79,7.98,345,5.45,3.6,96,993.3,0,15.16
03/23/2025,1:00:00 AM,4.685,46697.5,29.68,105.72,11.16,-73.62,8.07,0.9,0.01,-0.3,1.83,5.31,357,7.78,4.4,63,1001.9,0,9.92
08/07/2024,4:00:00 AM,21.192,46698.5,30.39,113.95,8.47,-74.13,8,1.35,3.46,10.82,1.2,5.25,190,1.84,16,87,1015.8,0,3.53
01/06/2025,8:00:00 AM,3.248,46698.7,29.49,94.42,10.34,-78.07,7.98,1.77,0.13,-0.5,2.02,8.74,321,4.89,-7.1,61,1007.9,332,15.56
08/24/2024,9:00:00 AM,20.476,46699.7,30.39,96.5,7.27,-65.95,7.86,3.57,1.42,3.89,1.55,6.4,319,0.27,22.7,68,1023.1,656,4.32
08/10/2024,6:00:00 AM,20.821,46699.8,30.39,106.08,7.94,-71.86,7.96,1.43,2.36,7.07,1.01,4.6,226,5.05,21.3,97,1007.8,26,3.18
03/23/2025,6:00:00 PM,4.619,46701.1,29.68,105.4,11.14,-73.81,8.08,0.86,-0.04,-0.46,1.68,4.79,321,6.79,1.3,35,1017.7,1,10.19
12/10/2024,12:00:00 PM,3.58,46701.2,29.54,98.19,10.66,-74.62,8.1,2.66,0.58,1.97,2.48,10.48,12,3.4,-2.2,95,1021.7,42,10.03
08/11/2024,7:00:00 PM,21.867,46702.4,30.38,116.75,8.58,-74.33,8,0.49,0.97,2.35,0.85,4.08,186,2.21,21.1,66,1011.4,1,2.89
08/14/2024,10:00:00 AM,21.517,46703.3,30.39,104.31,7.71,-70.52,7.94,0.87,1.4,3.8,1.09,4.87,356,2.01,23,71,1016,641,3.44
08/15/2024,4:00:00 AM,21.651,46705.8,30.39,104.97,7.74,-70.39,7.93,1.35,2.31,6.9,1.43,5.99,134,1.22,17.1,95,1015.6,0,3.57
08/10/2024,5:00:00 PM,21.619,46705.9,30.39,118.18,8.72,-74.86,8.01,0.99,1.67,4.74,1.07,4.79,248,4.13,25.7,74,1007.5,304,3.37
08/16/2024,5:00:00 AM,21.139,46706.7,30.39,98.91,7.36,-68.72,7.91,1.64,2.5,7.56,1.47,6.15,136,1.1,16,98,1017.1,4,3.06
03/21/2025,1:00:00 PM,4.713,46708.1,29.69,106.02,11.18,-74.12,8.08,0.96,0.01,-0.29,1.81,5.23,337,6.19,3.5,94,992.5,193,9.7
08/23/2024,11:00:00 AM,20.431,46708.1,30.4,96.36,7.27,-65.66,7.86,2.66,1.22,3.19,1.62,6.66,349,1.27,21,60,1021.8,212,4.2
01/06/2025,11:00:00 PM,2.867,46708.4,29.43,95.77,10.59,-71.54,8,1.95,0.26,0.7,2.14,9.58,328,4.27,-9.7,73,998.6,0,15.45
07/24/2024,9:00:00 PM,21.832,46708.4,30.39,87.5,6.43,-56.36,7.77,6.51,1.7,6.58,2.54,8.2,75,0.55,18.5,93,1020.9,0,2.7
03/20/2025,12:00:00 AM,4.699,46709.6,29.69,108.18,11.41,-75.22,8.1,1.35,0.11,0.06,1.78,5.15,347,1.74,2.6,99,1017.6,0,9.68
08/13/2024,4:00:00 PM,22.288,46710.3,30.38,114.81,8.37,-72.84,7.97,1.17,1.43,3.9,1.16,5.1,332,4.86,25.8,56,1010.8,336,3.75
08/09/2024,11:00:00 AM,21.657,46712.1,30.39,112.77,8.32,-72.65,7.97,2.67,2.16,6.38,1.26,5.45,106,1.69,19.5,95,1017.1,534,3.4
03/22/2025,3:00:00 PM,4.938,46714.9,29.73,107.12,11.23,-73.94,8.08,0.89,-0.06,-0.54,1.68,4.79,199,7.15,8.1,55,999.3,255,9.52
08/13/2024,3:00:00 PM,21.918,46717.3,30.39,114.69,8.42,-73.03,7.98,1.2,1.34,3.6,1.17,5.14,343,4.66,25.5,55,1010.7,494,2.62
08/07/2024,10:00:00 PM,22.24,46717.4,30.39,125.88,9.19,-76.52,8.04,2.23,3.34,10.41,1.23,5.33,183,1.35,16.8,92,1017.8,0,3.06
08/21/2024,6:00:00 PM,20.563,46717.9,30.41,96.81,7.28,-65.97,7.86,2.15,1.93,5.62,1.49,6.21,187,1.95,18,81,1013.8,32,4.97
08/17/2024,2:00:00 AM,21.401,46719.8,30.4,105.85,7.84,-70.67,7.94,1.34,2.61,7.92,1.4,5.9,135,1.87,15.6,98,1018.1,0,4.2
12/10/2024,11:00:00 AM,3.594,46720.9,29.55,97.83,10.61,-74.36,8.09,2.47,0.46,1.48,2.03,8.99,18,5.29,-2.6,95,1022,122,10.25
03/20/2025,11:00:00 AM,4.668,46721.5,29.7,107.6,11.36,-74.66,8.09,1.19,0,-0.33,1.77,5.12,175,4.24,5.1,98,1012.3,220,9.66
08/23/2024,11:00:00 PM,20.732,46722.4,30.41,102.84,7.71,-67.09,7.88,2.96,2.93,9.01,1.35,5.74,104,0.42,15.6,94,1022.2,0,3.82
03/23/2025,4:00:00 AM,4.564,46724.8,29.69,104.81,11.09,-73.64,8.07,0.83,0.01,-0.28,1.79,5.18,319,8,-1.6,55,1005.7,0,9.5
03/29/2025,9:00:00 AM,4.192,46724.9,29.64,103.72,11.08,-73.46,8.08,1.8,-0.23,-0.4,1.59,3.96,60,4.51,-1.8,92,1018.1,95,10.35
08/13/2024,8:00:00 PM,22.263,46725,30.39,115.76,8.44,-73.38,7.98,0.6,1.91,5.55,1.12,4.97,267,2.05,22.8,72,1013,0,3.16
08/10/2024,6:00:00 PM,22.253,46726.6,30.4,120.32,8.78,-75.43,8.02,0.87,1.48,4.07,0.91,4.28,260,999.99,24.8,79,1008,126,3.35
08/11/2024,2:00:00 AM,21.376,46728.6,30.41,108.48,8.04,-71.92,7.96,1.57,2.38,7.14,1.17,5.13,143,0.94,16.9,95,1011.7,0,2.96
08/17/2024,6:00:00 AM,21.153,46728.7,30.41,98.9,7.36,-68.22,7.9,2.07,2.89,8.86,1.43,6.02,249,0.25,15.7,97,1017.8,94,5.15
03/21/2025,11:00:00 AM,4.645,46732.1,29.7,105.35,11.13,-73.92,8.08,1.03,0,-0.32,1.69,4.84,356,11.44,4.2,95,993.3,70,10.15
01/03/2025,9:00:00 PM,4.22,46733.6,29.65,95.45,10.19,-77.81,7.97,1.63,0.27,-0.05,1.77,7.91,350,2.79,-1.6,48,1001.1,0,15.68
03/28/2025,8:00:00 PM,4.418,46734.3,29.67,105.31,11.19,-74.12,8.09,1.72,-0.25,-0.46,1.57,3.92,18,3.03,6.6,27,1017.7,0,9.71
08/10/2024,12:00:00 AM,21.324,46738.1,30.42,109.93,8.15,-72.59,7.97,1.71,2.55,7.72,1.24,5.36,213,4.68,22.8,95,1008.7,0,3.14
12/22/2024,11:00:00 PM,3.799,46739.8,29.59,93.96,10.14,-77.49,7.97,1.8,0.24,-0.15,1.91,8.36,335,5.71,-10.9,75,1034.2,0,14.55
08/25/2024,10:00:00 AM,20.907,46743.1,30.42,103.64,7.75,-68.19,7.9,2.57,1.5,4.14,1.44,6.04,158,0.12,25.6,62,1023.2,772,2.91
08/17/2024,1:00:00 AM,21.484,46746,30.42,109.53,8.1,-71.92,7.96,1.24,2.7,8.23,1.25,5.4,142,0.85,15.8,98,1018,0,3.44
08/17/2024,2:00:00 PM,21.946,46746.8,30.41,114.91,8.43,-73.5,7.99,1.13,3.09,9.55,1.31,5.59,201,3.18,21.7,75,1017,238,3.12
08/14/2024,8:00:00 AM,21.032,46747,30.42,102.86,7.67,-70.4,7.94,0.6,1.37,3.71,1.3,5.58,12,1.65,20.4,79,1015.5,368,2.96
08/13/2024,9:00:00 PM,22.289,46749.6,30.41,114.83,8.37,-73.22,7.98,0.48,1.55,4.3,1.05,4.72,329,1.46,22.3,73,1013.3,0,3.02
08/20/2024,4:00:00 PM,20.227,46749.9,30.43,93.34,7.06,-65.55,7.86,1.86,2.01,5.89,1.38,5.84,329,2.28,19.9,75,1007.6,84,3.9
01/05/2025,11:00:00 AM,3.69,46750,29.59,95.08,10.29,-77.96,7.97,1.65,0.14,-0.49,1.89,8.31,331,9.67,-4.3,60,1006.4,371,15.53
08/06/2024,10:00:00 PM,21.871,46751.2,30.42,125.06,9.18,-76.36,8.04,1.94,3.8,11.95,1.05,4.73,203,1.38,17.8,88,1016.1,0,3.32
08/18/2024,3:00:00 PM,21.021,46752.2,30.43,102.18,7.62,-69.24,7.92,1.58,3.7,11.64,1.61,6.6,155,2.1,20,94,1013.3,101,3.49
08/14/2024,9:00:00 AM,21.249,46753.4,30.43,105.37,7.83,-70.83,7.94,0.53,1.27,3.38,1.16,5.1,14,1.34,21.9,76,1015.8,504,2.93
08/26/2024,10:00:00 AM,21.148,46754.1,30.43,105.54,7.85,-69.28,7.92,1.51,1.8,5.16,1.42,5.96,13,1.94,21.4,81,1021.1,738,3.12
03/25/2025,1:00:00 PM,4.351,46754.4,29.68,104.37,11.11,-72.77,8.06,0.84,-0.07,-0.58,1.77,5.12,235,4.53,6.3,70,1007.6,360,9.84
08/08/2024,7:00:00 PM,23.019,46755.6,30.41,132.93,9.56,-78.03,8.06,1.52,1.99,5.82,1.03,4.66,153,1.26,19.4,81,1022.7,1,3.41
08/11/2024,6:00:00 PM,21.844,46756.1,30.42,118.13,8.68,-74.24,8,0.79,1.12,2.85,0.92,4.32,219,2.48,22.6,64,1010.9,102,3.6
03/20/2025,11:00:00 PM,4.69,46756.6,29.72,106.97,11.29,-74.35,8.09,1.5,0.1,0.04,1.78,5.13,171,3.76,4.1,100,1003.8,0,-999.9
07/17/2024,4:00:00 AM,24.359,46757.6,30.38,105.32,7.4,-64.48,7.9,3.8,1.72,6.43,2.49,9.25,260,2.78,22,93,1004,0,2.25
08/22/2024,7:00:00 PM,20.519,46758.7,30.44,99.42,7.48,-66.76,7.88,2.99,1.8,5.18,1.58,6.5,180,1.14,18.3,81,1018.2,0,5.2
08/12/2024,6:00:00 PM,21.94,46759.5,30.42,115.01,8.44,-73.45,7.99,1.02,1.23,3.24,1,4.56,322,1.93,22.2,57,1009.8,34,3.1
08/12/2024,5:00:00 AM,21.264,46759.7,30.43,105.24,7.81,-71.02,7.95,0.75,1.3,3.47,1.02,4.63,182,0.78,17.2,92,1010.5,13,3.11
12/11/2024,3:00:00 PM,4.147,46761.4,29.66,97.8,10.46,-73.49,8.08,3.27,0.71,2.48,1.91,8.61,197,6.98,12.6,97,1001.5,1,10.1
08/20/2024,3:00:00 PM,20.215,46764.4,30.44,94.84,7.18,-66.18,7.87,1.87,2.14,6.33,1.39,5.88,18,1.9,20.1,74,1007,121,3.91
08/06/2024,5:00:00 PM,22.378,46764.6,30.42,130.85,9.52,-77.16,8.05,1.16,2.75,8.39,0.89,4.21,214,2.69,20.5,75,1014.7,165,2.91
03/24/2025,1:00:00 PM,4.337,46764.9,29.68,104.09,11.08,-73.14,8.07,0.95,-0.03,-0.45,1.8,5.21,182,7.47,1.2,96,1014.8,61,10.02
08/21/2024,10:00:00 AM,19.825,46766.6,30.45,87.73,6.69,-63.24,7.82,3.11,1.23,3.23,1.52,6.31,350,0.75,19.8,69,1012.7,489,3.59
12/26/2024,1:00:00 AM,3.449,46767.8,29.56,93.49,10.18,-77.5,7.97,1.42,0.23,-0.16,1.97,8.57,16,0.97,-4.2,90,1029.7,1,15.31
08/15/2024,5:00:00 AM,21.359,46768.2,30.44,103.94,7.7,-70.49,7.94,1.36,2.1,6.2,1.31,5.61,145,1.16,17.2,96,1016.3,12,3.12
08/11/2024,3:00:00 PM,21.283,46768.4,30.44,113.8,8.44,-73.05,7.98,1.08,1.29,3.43,0.89,4.19,203,5.44,24,56,1011.3,599,3.23
08/10/2024,2:00:00 PM,21.177,46772.5,30.44,112.86,8.39,-73.48,7.99,1.45,1.34,3.6,0.97,4.47,198,5.15,27.6,71,1007.4,740,3.86
03/19/2025,9:00:00 PM,4.577,46773.5,29.72,107.76,11.4,-74.96,8.1,1.13,0.07,-0.07,1.78,5.14,161,3.13,2.9,99,1018.7,0,9.65
08/12/2024,7:00:00 PM,22.151,46773.5,30.43,113.03,8.26,-73.38,7.98,0.6,1.45,3.99,1.02,4.64,310,2.76,20.9,61,1010.1,2,3.04
08/04/2024,6:00:00 PM,23.384,46776.6,30.41,116.39,8.32,-65.28,7.92,2.4,2.36,9.31,2.4,7.74,218,1.73,22.4,94,1010.5,48,3.74
01/02/2025,12:00:00 AM,4.38,46776.8,29.7,94.97,10.1,-77.41,7.96,1.69,0.18,-0.33,1.78,7.95,262,2.77,4,90,992.1,1,15.56
08/22/2024,11:00:00 PM,20.315,46777.1,30.45,99.88,7.54,-67.31,7.89,1.69,2.47,7.43,1.49,6.2,246,2.11,16.9,86,1018.7,0,4.77
08/09/2024,12:00:00 PM,21.482,46778.3,30.44,114.76,8.49,-73.28,7.98,2.02,2.14,6.31,0.97,4.48,26,1.07,20,96,1016.8,216,2.59
12/08/2024,11:00:00 PM,3.844,46779,29.63,98.5,10.62,-75.03,8.11,2.75,0.7,2.44,2.44,10.35,357,2.35,1.1,82,1013.8,0,10.16
07/23/2024,9:00:00 PM,22.145,46779.4,30.44,100.49,7.34,-61.5,7.85,5.74,1.94,7.59,2.3,7.42,2,0.52,20,93,1020.8,0,2.03
08/11/2024,5:00:00 PM,21.549,46779.8,30.44,115.58,8.54,-73.46,7.99,0.8,1.26,3.34,0.89,4.21,191,2.98,23.7,60,1010.6,261,2.76
03/31/2025,2:00:00 PM,4.159,46781,29.67,103.59,11.07,-72.41,8.06,1.86,-0.23,-0.41,1.56,3.87,178,1.14,6.5,100,1002.5,73,10.98
08/11/2024,4:00:00 AM,21.16,46781,30.45,109.29,8.13,-72.2,7.97,1.03,1.99,5.8,1,4.56,195,0.99,16.4,96,1012.1,0,2.72
08/20/2024,10:00:00 AM,19.783,46781.1,30.46,88.39,6.74,-64.33,7.84,3.36,1.45,3.97,1.34,5.7,339,3.69,18.1,86,1005.9,159,4.45
03/21/2025,2:00:00 PM,4.704,46781.3,29.74,106.06,11.18,-74.15,8.08,0.98,0,-0.32,1.68,4.81,316,5.57,3.7,95,992.7,113,10.27
08/18/2024,7:00:00 AM,21.048,46781.3,30.45,98.87,7.37,-68.07,7.9,1.92,2.11,6.23,1.48,6.17,193,0.82,18.1,97,1015.7,58,2.95
08/24/2024,11:00:00 AM,20.399,46781.5,30.45,97.37,7.34,-66.09,7.86,2.64,1.36,3.67,1.59,6.53,224,2.15,24.5,50,1022.4,906,3.7
08/19/2024,4:00:00 AM,20.668,46781.6,30.45,91.84,6.89,-65.98,7.86,3.19,2.11,6.22,1.64,6.72,81,0.57,18.8,98,1008.2,0,3.92
08/24/2024,8:00:00 AM,20.21,46784.3,30.46,96.51,7.3,-66.32,7.87,2.45,1.58,4.44,1.22,5.3,48,0.32,20.6,74,1023.1,424,4.7
03/21/2025,11:00:00 PM,4.517,46784.6,29.72,105.3,11.16,-74.06,8.08,0.93,0.08,-0.05,1.74,5.01,324,5.57,4,43,1000.1,0,9.66
08/12/2024,8:00:00 PM,21.883,46785.4,30.44,112.19,8.24,-73.19,7.98,0.41,1.34,3.62,0.96,4.45,269,1.09,20,70,1010.6,0,3.24
12/26/2024,2:00:00 AM,3.392,46785.6,29.57,93.41,10.18,-77.52,7.97,1.5,0.29,0.04,2.03,8.76,335,3.41,-4.7,91,1029.8,0,15.22
03/24/2025,5:00:00 AM,4.109,46786.1,29.67,103.87,11.12,-73.57,8.08,0.84,0,-0.32,1.72,4.94,58,1.14,-3.9,67,1021.5,0,10.19
04/03/2025,12:00:00 AM,4.316,46786.3,29.7,104.04,11.08,-71.18,8.04,2.14,-0.19,-0.27,1.57,3.9,193,3.41,2.2,62,1031.2,0,10.52
03/27/2025,6:00:00 AM,4.074,46786.5,29.66,102.06,10.94,-75.94,8.12,1.45,-0.19,-0.25,1.79,4.62,302,1.63,0.3,75,1015.3,31,10.26
08/08/2024,7:00:00 AM,21.41,46787,30.45,115.23,8.53,-73.87,7.99,1.63,2.11,6.22,1.12,4.99,12,1,17.2,91,1021.5,313,3.55
04/02/2025,7:00:00 PM,4.475,46787.2,29.72,105.06,11.14,-71.69,8.05,1.95,-0.17,-0.21,1.45,3.5,211,2.3,2,60,1032.3,0,9.45
08/15/2024,11:00:00 AM,21.099,46788.2,30.45,106.18,7.91,-71.43,7.95,0.76,1.83,5.27,1.3,5.58,202,1.38,19.2,90,1016.9,270,3.51
08/21/2024,3:00:00 AM,19.655,46788.6,30.46,88.63,6.78,-64.38,7.84,1.72,1.88,5.43,1.52,6.32,238,0.81,15.1,93,1011,0,4.54
03/22/2025,3:00:00 AM,4.398,46788.8,29.71,104.65,11.12,-73.94,8.08,0.88,0.02,-0.24,1.76,5.07,317,4.54,2.9,52,1002,0,10.16
12/25/2024,1:00:00 PM,3.431,46791.1,29.58,93.79,10.22,-77.63,7.97,1.48,0.17,-0.38,2.01,8.7,359,3.87,-2.8,81,1027.3,43,14.72
