Date,Time,Temperature,SpecificConductance,Salinity,DOpercent,DOmgl,pHmV,pH,Turbidity,ChlorophyllRFU,Chlorophyllugl,fDOM (RFU),fDOM (QSU),Wind direction,Wind speed (m/s),AirTemp,RelHumidity,BarometricPressurehPA,SolarRadiationWm2,NitrateuM
03/21/2025,3:00:00 AM,4.55,47659.6,30.34,107,11.28,-73.92,8.08,0.98,0.13,0.15,1.54,4.34,274,0.36,3.9,100,998,0,10.31
03/21/2025,2:00:00 AM,4.693,46823.5,29.77,107.55,11.34,-74.57,8.09,0.93,0.11,0.08,1.96,5.74,25,0.99,4,100,999.2,0,10
03/21/2025,1:00:00 AM,4.726,46967.4,29.88,107.83,11.35,-74.61,8.09,1.02,0.1,0.06,1.79,5.17,0,0.58,4.2,100,1001.2,0,10
03/21/2025,12:00:00 AM,4.751,46620.2,29.64,107.46,11.33,-74.54,8.09,0.98,0.09,0.01,1.93,5.64,0,0.47,4.1,100,1001.4,0,10
03/20/2025,11:00:00 PM,4.69,46756.6,29.72,106.97,11.29,-74.35,8.09,1.5,0.1,0.04,1.78,5.13,171,3.76,4.1,100,1003.8,0,10
03/20/2025,10:00:00 PM,4.629,47157,30,107.46,11.33,-74.39,8.09,0.97,0.05,-0.16,1.68,4.79,195,1.25,4.2,100,1004,0,10
03/20/2025,9:00:00 PM,4.731,46876.9,29.81,107.97,11.37,-74.83,8.1,1.06,0.02,-0.26,1.67,4.75,140,2.65,4.2,100,1004.8,0,10
03/20/2025,8:00:00 PM,4.86,46820.1,29.79,109.09,11.46,-75.41,8.11,1,0.03,-0.23,1.69,4.83,151,3.46,4.3,100,1005.7,0,9.39
03/20/2025,7:00:00 PM,4.965,46898.9,29.86,110.07,11.53,-75.68,8.11,1.15,0.04,-0.2,1.58,4.49,173,1.96,4.3,100,1006,0,9.35
03/20/2025,6:00:00 PM,4.763,47463.7,30.23,109.43,11.49,-75.13,8.1,0.94,0.05,-0.16,1.43,3.95,146,5.21,4.2,100,1006.6,1,9.24
03/20/2025,5:00:00 PM,4.745,47516.2,30.26,109.19,11.46,-75.16,8.1,0.96,0.06,-0.1,1.42,3.92,179,2.47,4.6,100,1007.2,29,9.18
03/20/2025,4:00:00 PM,4.706,47499.9,30.25,109.24,11.48,-75.03,8.1,1.04,0.02,-0.24,1.48,4.13,178,3.68,4.8,100,1008.2,98,9.98
03/20/2025,3:00:00 PM,4.736,47254.1,30.08,109.16,11.48,-75.14,8.1,1.13,0.03,-0.22,1.6,4.52,167,5.54,4.6,100,1009,138,9.72
03/20/2025,2:00:00 PM,4.757,47019.2,29.92,108.64,11.43,-74.9,8.1,1.05,-0.04,-0.46,1.64,4.67,181,6.27,4.8,100,1009.5,198,9.81
03/20/2025,1:00:00 PM,4.773,46930.7,29.86,108.33,11.4,-74.88,8.1,1.03,-0.02,-0.42,1.64,4.67,175,3.87,5,100,1010.4,246,9.61
03/20/2025,12:00:00 PM,4.786,46628.9,29.65,107.79,11.35,-74.69,8.09,1.06,-0.02,-0.42,1.78,5.14,168,3.07,5.1,99,1011.6,261,9.43
03/20/2025,11:00:00 AM,4.668,46721.5,29.7,107.6,11.36,-74.66,8.09,1.19,0,-0.33,1.77,5.12,175,4.24,5.1,98,1012.3,220,9.66
03/20/2025,10:00:00 AM,4.685,46518.6,29.56,107.38,11.34,-74.65,8.09,1.26,-0.02,-0.39,1.84,5.35,173,3.38,5.2,98,1012.8,250,9.71
03/20/2025,9:00:00 AM,4.611,47041.5,29.91,107.14,11.31,-74.43,8.09,1.12,0,-0.34,1.66,4.75,167,2.84,4.9,99,1013.8,192,9.91
03/20/2025,8:00:00 AM,4.551,47055,29.92,106.79,11.29,-74.44,8.09,1.08,0.01,-0.28,1.71,4.89,110,3.45,4.5,99,1014.3,104,9.42
03/20/2025,7:00:00 AM,4.485,47649.4,30.32,107.43,11.34,-74.45,8.09,1.1,0.12,0.12,1.52,4.26,214,0.99,3.9,99,1014.6,58,9.91
03/20/2025,6:00:00 AM,4.517,47615.2,30.3,108.11,11.41,-74.82,8.1,1.18,0.09,-0.01,1.49,4.17,152,0.44,3.4,99,1014.6,8,9.68
03/20/2025,5:00:00 AM,4.597,47507.7,30.24,108.65,11.45,-74.94,8.1,1.17,0.07,-0.06,1.54,4.34,43,0.11,3.3,99,1015.1,0,9.39
03/20/2025,4:00:00 AM,4.68,47053.4,29.93,108.38,11.42,-75.13,8.1,1.09,0.03,-0.22,1.79,5.17,24,0.66,3,99,1015,0,9.29
03/20/2025,3:00:00 AM,4.555,47258.6,30.06,108.19,11.43,-75.11,8.1,1.1,0.05,-0.14,1.68,4.8,58,1.45,2.7,100,1015.3,0,9.34
03/20/2025,2:00:00 AM,4.608,47308.1,30.1,108.46,11.44,-74.98,8.1,1.09,0.16,0.25,1.66,4.73,55,0.27,2.8,100,1016.3,0,9.42
03/20/2025,1:00:00 AM,4.659,46886.9,29.81,108.23,11.42,-75.04,8.1,1.18,0.19,0.38,1.75,5.04,55,0.72,2.6,100,1016.8,0,9.49
03/20/2025,12:00:00 AM,4.699,46709.6,29.69,108.18,11.41,-75.22,8.1,1.35,0.11,0.06,1.78,5.15,347,1.74,2.6,99,1017.6,0,9.68
03/19/2025,11:00:00 PM,4.674,46491.5,29.54,107.68,11.38,-75.13,8.1,0.92,0.17,0.3,1.84,5.35,42,0.24,2.7,99,1017.9,0,9.62
03/19/2025,10:00:00 PM,4.623,46552.9,29.57,107.69,11.39,-75.1,8.1,1.15,0.07,-0.06,1.79,5.18,175,1.56,2.6,100,1018.6,0,9.55
03/19/2025,9:00:00 PM,4.577,46773.5,29.72,107.76,11.4,-74.96,8.1,1.13,0.07,-0.07,1.78,5.14,161,3.13,2.9,99,1018.7,0,9.65
03/19/2025,8:00:00 PM,4.635,47093.4,29.95,109.4,11.54,-75.6,8.11,1.13,0.05,-0.16,1.62,4.59,161,2.65,3.4,96,1018.8,0,9.98
03/19/2025,7:00:00 PM,4.66,47481.3,30.23,110.12,11.59,-75.58,8.11,1.09,0.07,-0.06,1.54,4.32,124,1.13,3.3,91,1018.7,0,9.48
03/19/2025,6:00:00 PM,5.028,47283.7,30.14,111.6,11.65,-76.11,8.12,1.05,0.07,-0.08,1.36,3.74,155,3.77,3.9,87,1018.5,1,9.54
03/19/2025,5:00:00 PM,4.931,47514.4,30.29,110.66,11.56,-75.5,8.11,1.09,-0.02,-0.41,1.38,3.8,176,4.77,5.4,80,1018.5,106,9.5
03/19/2025,4:00:00 PM,5.013,47555.2,30.33,110.19,11.49,-75.31,8.1,1.05,-0.07,-0.59,1.33,3.63,148,2.64,7.1,73,1018.1,302,9.37
03/19/2025,3:00:00 PM,4.746,47627,30.34,110.95,11.64,-75.97,8.12,1.07,-0.07,-0.59,1.43,3.95,169,4.24,6.3,78,1018.6,563,9.74
03/19/2025,2:00:00 PM,4.609,47513.6,30.24,109.59,11.54,-75.48,8.11,1.12,0,-0.35,1.5,4.2,191,3.82,5.5,83,1018.6,674,9.12
03/19/2025,1:00:00 PM,4.748,47317.7,30.12,108.93,11.45,-75.3,8.1,1.1,-0.07,-0.59,1.44,4,201,4.23,5.5,80,1019.1,739,9.15
03/19/2025,12:00:00 PM,4.837,46888.2,29.83,108.37,11.38,-74.92,8.1,1.09,-0.07,-0.58,1.56,4.4,182,3.57,5,83,1019.9,771,9.5
03/19/2025,11:00:00 AM,4.467,46914.7,29.81,107.76,11.42,-75.37,8.11,1.14,-0.05,-0.5,1.67,4.76,187,5.28,3.8,87,1020.7,701,9.8
03/19/2025,10:00:00 AM,4.463,46682.8,29.64,107.11,11.37,-75.13,8.1,1.24,-0.07,-0.6,1.72,4.93,178,3.13,5.1,80,1020.9,634,9.37
03/19/2025,9:00:00 AM,4.408,46602.4,29.58,106.79,11.36,-75.33,8.11,1.23,-0.06,-0.56,1.83,5.3,220,0.88,4,76,1021.1,583,9.21
03/19/2025,8:00:00 AM,4.097,47430.8,30.12,106.07,11.32,-75.03,8.1,1.1,0.07,-0.07,1.66,4.74,6,2.24,1.9,83,1021.4,417,9.11
03/19/2025,7:00:00 AM,4,47454.2,30.12,106.25,11.37,-75.34,8.11,1,0.11,0.07,1.8,5.2,39,0.58,0,89,1020.2,52,9.43
03/19/2025,6:00:00 AM,4.193,48035.4,30.56,107.45,11.41,-74.97,8.1,0.95,0.25,0.59,1.47,4.11,39,0.7,-0.6,88,1020.2,15,9.54
03/19/2025,5:00:00 AM,4.221,47983.6,30.52,107.96,11.46,-75.3,8.11,1.28,0.26,0.64,1.54,4.34,116,0.7,-0.8,86,1019.9,0,10.31
03/19/2025,4:00:00 AM,4.206,47648.1,30.29,107.83,11.47,-75.58,8.11,1.1,0.24,0.55,1.66,4.75,14,1.81,-0.5,90,1019.6,0,10.32
03/19/2025,3:00:00 AM,4.172,47938.8,30.48,107.79,11.46,-75.24,8.11,1.07,0.21,0.43,1.45,4.02,75,0.57,-0.3,87,1019.1,0,10.24
03/19/2025,2:00:00 AM,4.273,47612.8,30.27,107.64,11.43,-75.12,8.1,1.12,0.26,0.61,1.53,4.29,5,1.46,-0.2,91,1019,0,9.62
03/19/2025,1:00:00 AM,4.305,47818.2,30.42,108.37,11.49,-75.26,8.11,1.12,0.31,0.81,1.66,4.74,27,0.67,-0.4,88,1018.3,0,9.74
03/19/2025,12:00:00 AM,4.397,46670.9,29.63,108.07,11.49,-75.67,8.11,1.34,0.22,0.48,2.41,7.28,128,0.62,-0.4,88,1018.7,0,9.59
03/18/2025,11:00:00 PM,4.526,46961,29.85,108.68,11.5,-75.8,8.12,1.56,0.24,0.55,1.67,4.78,23,1.72,-0.3,86,1018.6,0,9.88
03/18/2025,10:00:00 PM,4.533,46634.1,29.62,107.74,11.42,-75.58,8.11,1.41,0.27,0.67,1.7,4.86,18,0.13,0.7,83,1018.6,0,9.16
03/18/2025,9:00:00 PM,4.506,46636.6,29.62,107.85,11.44,-75.56,8.11,1.39,0.07,-0.08,1.84,5.35,358,0.45,1.5,79,1018.1,0,9.01
3/18/2025,8:00:00 PM,4.436,47187,29.99,109.31,11.58,-76.1,8.12,1.28,0.09,0.01,1.64,4.67,156,1.4,2.6,78,1018.2,0,9.38
03/18/2025,7:00:00 PM,4.461,47715.7,30.37,110.45,11.67,-76.48,8.13,1.07,0.15,0.22,1.52,4.26,25,1.68,4.3,62,1017.9,0,9.12
03/18/2025,6:00:00 PM,4.42,48105.6,30.64,110.79,11.69,-76.21,8.12,1.14,0.14,0.19,1.27,3.44,57,0.74,6.1,52,1016.8,1,9.5
03/18/2025,5:00:00 PM,4.519,47832.8,30.46,110.69,11.67,-76.49,8.13,1.05,0.08,-0.03,1.4,3.85,357,2.91,7.3,42,1016.5,80,9.7
03/18/2025,4:00:00 PM,4.449,47981.5,30.55,109.91,11.6,-76.07,8.12,1.13,0.08,-0.05,1.32,3.59,343,4.58,7.2,43,1015.8,147,9.33
03/18/2025,3:00:00 PM,4.449,48072.4,30.62,109.33,11.53,-75.73,8.11,1.1,-0.01,-0.36,1.3,3.52,358,6.47,7.3,43,1015.1,212,9.32
03/18/2025,2:00:00 PM,4.427,48163.8,30.68,109.45,11.55,-75.7,8.11,1.21,-0.07,-0.6,1.24,3.32,6,1.09,7.7,40,1015,388,9.8
03/18/2025,1:00:00 PM,4.325,48208.5,30.69,108.88,11.51,-75.62,8.11,1.1,-0.05,-0.52,1.3,3.53,34,7.15,7.1,38,1015.6,607,9.65
03/18/2025,12:00:00 PM,4.205,48226.7,30.69,108.49,11.51,-75.51,8.11,1.13,-0.03,-0.46,1.32,3.58,4,6.65,6,43,1016.3,725,9.26
03/18/2025,11:00:00 AM,4.351,47180.4,29.98,107.77,11.44,-76,8.12,1.25,-0.02,-0.4,1.64,4.66,16,4.14,5.2,48,1016.6,975,9.47
03/18/2025,10:00:00 AM,4.306,47074.6,29.9,107.48,11.43,-75.95,8.12,1.46,0.01,-0.31,1.71,4.91,17,4.96,4.1,55,1017.1,548,9.67
03/18/2025,9:00:00 AM,4.297,46927.3,29.79,107.17,11.41,-75.95,8.12,1.34,-0.02,-0.39,1.75,5.06,36,5.29,3.2,66,1017,381,9.26
3/18/2025,8:00:00 AM,4.222,47426.2,30.13,107.31,11.42,-75.87,8.12,1.3,0.12,0.1,1.6,4.53,3,8.06,2.5,71,1016.8,327,9.24
03/18/2025,7:00:00 AM,4.092,48050.7,30.55,106.85,11.37,-75.33,8.11,1.31,0.14,0.18,1.51,4.24,10,4.92,2,79,1016,48,9.97
03/18/2025,6:00:00 AM,4.045,48759.7,31.04,107.91,11.46,-75.28,8.11,1.05,0.28,0.7,1.18,3.12,25,4.09,2,82,1015.4,16,9.08
03/18/2025,5:00:00 AM,4.1,48397.3,30.8,108.02,11.48,-75.58,8.11,1.12,0.2,0.4,1.3,3.53,24,5.06,2.3,82,1014.6,0,9.59
03/18/2025,4:00:00 AM,4.117,48023.9,30.54,107.75,11.46,-75.67,8.11,1.17,0.29,0.75,1.4,3.86,346,4.22,2.6,83,1014,0,9.17
03/18/2025,3:00:00 AM,4.137,48027.9,30.54,108.03,11.49,-75.81,8.12,1.15,0.27,0.65,1.46,4.06,30,6.51,2.7,85,1012.8,0,9.95
03/18/2025,2:00:00 AM,4.089,48706.6,31.01,108.66,11.53,-75.6,8.11,1.03,0.34,0.92,1.15,3.01,346,6.71,2.9,86,1011.9,0,9.78
03/18/2025,1:00:00 AM,4.115,48570.4,30.92,108.91,11.56,-75.78,8.12,1.08,0.38,1.07,1.22,3.25,344,6.77,3.2,91,1012.2,0,9.51
03/18/2025,12:00:00 AM,4.184,48145.1,30.63,109.14,11.59,-76.09,8.12,1.16,0.33,0.89,1.38,3.79,7,5.29,3.6,94,1011.5,0,9.74
03/17/2025,11:00:00 PM,4.205,48088.8,30.59,109.54,11.63,-76.38,8.13,1.13,0.32,0.84,1.38,3.81,18,3.52,4.2,95,1010.5,0,9.53
03/17/2025,10:00:00 PM,4.287,47563.7,30.24,109.57,11.63,-76.75,8.13,1.12,0.22,0.49,1.45,4.03,12,4.51,5.1,96,1010.9,0,8.46
03/17/2025,9:00:00 PM,4.318,47372,30.11,109.51,11.63,-76.65,8.13,1.24,0.18,0.34,1.63,4.63,16,6.76,5.7,94,1010.3,1,9.98
03/17/2025,8:00:00 PM,4.304,47536.6,30.22,110.01,11.68,-76.71,8.13,1.26,0.24,0.55,1.58,4.48,3,7.2,6.7,93,1009.7,1,9.22
03/17/2025,7:00:00 PM,4.211,47930.9,30.48,110.52,11.74,-76.57,8.13,1.25,0.21,0.45,1.46,4.08,18,5.17,7.3,97,1009.3,1,9.08
03/17/2025,6:00:00 PM,4.25,48076,30.59,111.22,11.79,-76.79,8.13,1.22,0.26,0.64,1.34,3.67,356,5.75,8.2,97,1009,0,9.51
03/17/2025,5:00:00 PM,4.362,47709.5,30.35,111.66,11.83,-76.98,8.14,1.54,0.23,0.52,1.53,4.3,137,0.83,8.5,100,1008.4,6,9.56
03/17/2025,4:00:00 PM,4.302,48133,30.64,111.37,11.79,-76.92,8.14,1.17,0.31,0.82,1.37,3.76,170,2.04,7.7,100,1007.3,17,9.79
03/17/2025,3:00:00 PM,4.379,47905.4,30.49,111.46,11.79,-77.24,8.14,1.21,0.41,1.19,1.34,3.65,145,2.98,8.6,100,1007.1,42,9.04
3/17/2025,2:00:00 PM,4.182,48353.2,30.78,110.97,11.77,-76.65,8.13,1.19,0.25,0.58,1.32,3.59,140,1.16,8.2,100,1007.4,47,8.65
03/17/2025,1:00:00 PM,4.183,48211.7,30.68,110.74,11.75,-76.72,8.13,1.15,0.13,0.15,1.27,3.44,159,3.32,8.8,100,1007.8,58,9.84
03/17/2025,12:00:00 PM,4.192,48186.3,30.66,110.05,11.68,-76.49,8.13,1.16,0.23,0.52,1.32,3.61,187,4.96,7.6,100,1007.5,221,8.98
03/17/2025,11:00:00 AM,4.197,48035.4,30.56,109.59,11.64,-76.33,8.13,1.2,0.15,0.2,1.42,3.95,146,2.19,7.9,100,1007.9,120,9.3
03/17/2025,10:00:00 AM,4.287,47672.9,30.31,109.5,11.62,-76.5,8.13,1.32,0.26,0.61,1.48,4.15,161,3.58,7.7,100,1009.1,119,9.31
03/17/2025,9:00:00 AM,4.15,47557.8,30.21,109.95,11.71,-77.03,8.14,1.12,0.09,0.01,1.57,4.45,999,999.99,8.3,100,1008.8,107,9.07
03/17/2025,8:00:00 AM,4.232,47185,29.96,109.54,11.67,-76.9,8.14,1.48,0.15,0.23,1.66,4.75,999,999.99,9.4,100,1009,32,9.06
03/17/2025,7:00:00 AM,4.328,47596.3,30.27,108.99,11.56,-76.73,8.13,1.47,0.19,0.35,1.52,4.27,155,3.03,9,100,1009.1,13,9.02
03/17/2025,6:00:00 AM,4.223,47923.7,30.48,109.5,11.62,-76.82,8.14,1.12,0.22,0.48,1.46,4.08,161,2.87,9.1,100,1009.2,2,8.88
03/17/2025,5:00:00 AM,4.15,48458.4,30.85,109.82,11.65,-76.64,8.13,1.05,0.37,1.04,1.21,3.22,219,4.28,10.2,99,1009.8,0,9.35
03/17/2025,4:00:00 AM,4.111,48592.4,30.93,110.25,11.7,-76.83,8.14,0.97,0.32,0.85,1.17,3.08,202,7.36,10.6,99,1010.3,0,9.16
03/17/2025,3:00:00 AM,4.12,48653.7,30.98,110.37,11.71,-76.74,8.13,1.06,0.29,0.73,1.19,3.17,208,10.14,10.5,100,1009.1,0,8.68
03/17/2025,2:00:00 AM,4.021,48725,31.02,110.53,11.75,-76.63,8.13,1.06,0.27,0.64,1.17,3.09,194,7.89,9.7,100,1009.7,1,9.46
3/17/2025,1:00:00 AM,3.913,48776.3,31.04,110.64,11.79,-76.61,8.13,1.14,0.44,1.3,1.17,3.08,198,7.3,9.7,100,1010.7,0,10.08
03/17/2025,12:00:00 AM,3.944,48497.6,30.84,111.14,11.85,-77.01,8.14,1.13,0.43,1.26,1.27,3.44,180,7.63,10.3,100,1011,0,8.59
03/16/2025,11:00:00 PM,4.002,48139.6,30.6,111.77,11.92,-77.56,8.15,1.28,0.4,1.15,1.3,3.53,189,5.82,9.7,100,1012.3,1,9.03
03/16/2025,10:00:00 PM,4.052,47920,30.45,111.95,11.94,-77.67,8.15,1.39,0.36,0.98,1.44,3.98,199,8.51,9.4,100,1013.1,0,9.32
03/16/2025,9:00:00 PM,4.293,47427,30.14,112.24,11.92,-78.01,8.16,1.93,0.34,0.92,1.85,5.38,203,12.08,10.2,99,1013.3,0,9.89
03/16/2025,8:00:00 PM,3.931,47844.1,30.38,111.73,11.95,-77.79,8.15,1.03,0.25,0.6,1.36,3.72,212,8.92,11.1,98,1013.2,0,9
03/16/2025,7:00:00 PM,3.944,48012.8,30.5,112.75,12.05,-77.94,8.16,1.09,0.2,0.41,1.35,3.7,169,8.39,9,98,1013.6,0,9.21
03/16/2025,6:00:00 PM,4.036,48392.8,30.78,113.64,12.1,-78.01,8.16,1.05,0.41,1.19,1.23,3.29,182,7.03,9.6,97,1013.8,0,9.21
03/16/2025,5:00:00 PM,4.063,48339.9,30.75,113.38,12.06,-77.99,8.16,0.97,0.36,0.98,1.27,3.44,174,6.85,8.2,98,1014.4,53,9.04
03/16/2025,4:00:00 PM,3.992,48366.9,30.76,113.48,12.09,-78.01,8.16,1.01,0.11,0.07,1.24,3.31,169,6.43,8.5,99,1014.8,140,8.72
03/16/2025,3:00:00 PM,3.917,48576.8,30.9,112.98,12.05,-77.68,8.15,0.98,0.26,0.61,1.14,2.98,161,4.77,8.8,100,1015.7,210,9.27
03/16/2025,2:00:00 PM,3.883,48736.3,31,112.23,11.97,-77.27,8.15,0.96,0.31,0.82,1.16,3.05,171,2.3,8.8,100,1016,191,9.41
03/16/2025,1:00:00 PM,3.762,48842.5,31.06,112.22,12,-77.1,8.14,1.06,0.12,0.1,1.18,3.11,155,3.76,8.4,100,1016.1,141,9.24
03/16/2025,12:00:00 PM,3.734,48660.4,30.93,111.79,11.97,-77.19,8.14,1.07,0.09,-0.01,1.22,3.27,171,4.43,7.4,100,1016.8,211,9.11
03/16/2025,11:00:00 AM,3.74,48440.2,30.77,111.23,11.93,-77.16,8.14,1.05,0.15,0.23,1.27,3.43,179,2.25,7.3,100,1017.4,237,9.52
03/16/2025,10:00:00 AM,3.737,48156.6,30.58,111.3,11.95,-77.34,8.15,1.16,0.24,0.55,1.42,3.94,212,3.65,7.6,100,1018.2,192,9.46
03/16/2025,9:00:00 AM,3.731,47823.9,30.34,111.17,11.96,-77.61,8.15,1.01,0.29,0.73,1.49,4.17,151,2.8,6.2,100,1018.3,90,9.67
03/16/2025,8:00:00 AM,3.694,47831.6,30.34,111.21,11.97,-77.68,8.15,1.2,0.31,0.8,1.43,3.98,160,2.82,5.7,100,1018.2,94,9.67
03/16/2025,7:00:00 AM,3.7,47735.3,30.27,111.17,11.97,-77.8,8.16,1.25,0.25,0.6,1.54,4.34,176,1.79,5.7,100,1018.5,26,10.01
03/16/2025,6:00:00 AM,3.688,48041,30.49,111.21,11.96,-77.64,8.15,1.13,0.26,0.64,1.42,3.94,155,2.47,5.6,100,1018.8,2,9.93
3/16/2025,5:00:00 AM,3.683,48560.7,30.85,110.82,11.89,-77.06,8.14,1.01,0.25,0.6,1.21,3.24,173,4.78,5.4,100,1018.6,0,9.22
03/16/2025,4:00:00 AM,3.645,48874.3,31.06,111.27,11.93,-76.98,8.14,1.01,0.34,0.93,1.13,2.96,159,5.47,5.6,100,1017.4,0,9.43
03/16/2025,3:00:00 AM,3.627,49057.6,31.19,111.29,11.93,-76.73,8.14,1,0.53,1.6,1.1,2.85,217,4.66,6.4,100,1018.2,0,9.06
03/16/2025,2:00:00 AM,3.712,48036.2,30.49,112.01,12.04,-78.01,8.16,1.06,0.31,0.82,1.4,3.86,173,2,5.5,100,1017.9,0,8.99
03/16/2025,1:00:00 AM,3.605,49155.6,31.26,111.25,11.93,-76.75,8.14,1.1,0.66,2.11,1.08,2.8,175,3.83,5.3,100,1018.1,0,9.24
3/16/2025,12:00:00 AM,3.643,48774.1,30.99,112.03,12.02,-77.31,8.15,1.09,0.55,1.68,1.18,3.12,207,2.78,5.2,100,1018.2,0,9.99
03/15/2025,11:00:00 PM,3.665,48485.8,30.79,112.44,12.08,-77.71,8.15,1.02,0.44,1.29,1.22,3.26,175,3.46,5,100,1018.4,0,9.54
03/15/2025,10:00:00 PM,3.731,48191.6,30.6,112.99,12.13,-78.18,8.16,1.1,0.44,1.3,1.37,3.76,302,1.71,4.9,100,1018.6,0,9.46
03/15/2025,9:00:00 PM,3.79,47777.9,30.32,112.98,12.14,-78.47,8.17,1.14,0.55,1.68,1.53,4.29,179,4.07,4.7,100,1017.5,0,9.67
03/15/2025,8:00:00 PM,3.625,47813.6,30.32,112.53,12.14,-78.44,8.17,1.2,0.38,1.06,1.39,3.82,183,6.28,4.3,100,1017.8,0,10
03/15/2025,7:00:00 PM,3.636,47665.8,30.22,112.95,12.19,-78.72,8.17,1.17,0.28,0.71,1.48,4.13,196,5.71,4.3,100,1017.9,0,9.08
03/15/2025,6:00:00 PM,3.642,47996.2,30.45,113.34,12.21,-78.68,8.17,1.11,0.21,0.46,1.37,3.77,191,4.32,4.7,100,1019,0,9.07
03/15/2025,5:00:00 PM,3.824,48327.2,30.71,115,12.31,-78.88,8.18,1,0.4,1.12,1.16,3.06,190,3.85,4.7,99,1019,23,9.78
03/15/2025,4:00:00 PM,3.889,48116.5,30.57,113.89,12.18,-78.72,8.17,1.05,0.36,1.01,1.26,3.4,190,2.94,4.8,99,1019.2,75,9.22
03/15/2025,3:00:00 PM,3.908,48320.4,30.71,113.83,12.16,-78.43,8.17,1.02,0.13,0.14,1.16,3.07,180,4.2,4.5,100,1019.5,132,8.98
03/15/2025,2:00:00 PM,3.768,48625.8,30.91,113.01,12.1,-77.87,8.16,1.01,0.04,-0.2,1.18,3.12,198,5.16,4.5,99,1019.5,220,9
03/15/2025,1:00:00 PM,3.626,49070.8,31.2,112.51,12.06,-77.25,8.15,1.08,-0.04,-0.49,1.04,2.66,175,5.1,4.1,97,1019.7,410,9.76
03/15/2025,12:00:00 PM,3.519,48740.8,30.95,112.24,12.09,-77.6,8.15,1.08,-0.03,-0.46,1.12,2.93,177,5.92,4,97,1020.4,437,9.62
03/15/2025,11:00:00 AM,3.461,48658.6,30.89,111.58,12.04,-77.47,8.15,1.01,0.03,-0.21,1.22,3.27,172,6.07,3.9,99,1020.2,800,10.06
03/15/2025,10:00:00 AM,3.428,48441.4,30.73,111.44,12.04,-77.59,8.15,1.04,0.16,0.24,1.26,3.39,178,5.45,3.8,100,1021.1,256,9.6
03/15/2025,9:00:00 AM,3.416,47925.3,30.37,111.65,12.1,-78.18,8.16,1.08,0.18,0.34,1.51,4.25,199,3.23,3.9,98,1021.4,140,9.43
03/15/2025,8:00:00 AM,3.41,47622.5,30.15,111.17,12.07,-78.28,8.17,1.2,0.28,0.68,1.55,4.37,178,2.64,3.5,100,1021.3,107,8.89
03/15/2025,7:00:00 AM,3.395,47555.8,30.1,110.79,12.03,-78.35,8.17,1.11,0.27,0.65,1.5,4.2,182,3.05,3.4,100,1020.8,58,10.23
03/15/2025,6:00:00 AM,3.39,47824.7,30.29,111.23,12.07,-78.19,8.16,1.23,0.3,0.79,1.49,4.17,178,3.24,3.5,100,1020.6,6,9.72
03/15/2025,5:00:00 AM,3.386,48362.4,30.67,111.45,12.06,-77.81,8.16,1.08,0.41,1.18,1.34,3.66,194,4.31,3.9,99,1020.2,0,9.87
03/15/2025,4:00:00 AM,3.379,49031.5,31.13,111.13,11.99,-77.1,8.14,0.97,0.49,1.48,1.11,2.89,205,2.56,4.5,97,1019.9,0,9.63
03/15/2025,3:00:00 AM,3.387,48914.6,31.05,111.57,12.04,-77.42,8.15,0.98,0.57,1.75,1.11,2.89,206,3.41,4.4,97,1019.7,0,9.52
03/15/2025,2:00:00 AM,3.419,48754.1,30.95,112.32,12.12,-77.95,8.16,0.94,0.68,2.17,1.11,2.89,181,1.57,4.1,97,1019.9,0,9.28
3/15/2025,1:00:00 AM,3.329,48113.9,30.48,112.23,12.18,-78.72,8.17,1.01,0.39,1.12,1.41,3.91,78,0.33,3,97,1019.8,1,9.52
03/15/2025,12:00:00 AM,3.377,48914.2,31.05,111.78,12.07,-77.54,8.15,1.05,0.65,2.07,1.15,3.01,68,0.48,1.1,96,1019.6,0,9.3
03/14/2025,11:00:00 PM,3.409,48661.1,30.88,112.35,12.13,-78.02,8.16,1.09,0.57,1.76,1.16,3.05,35,0.99,0.1,96,1019.9,0,9.17
03/14/2025,10:00:00 PM,3.458,48357.2,30.67,113.02,12.21,-78.44,8.17,1.2,0.58,1.8,1.2,3.2,78,0.81,0.3,96,1020.1,0,9.54
03/14/2025,9:00:00 PM,3.442,47976.2,30.4,112.81,12.21,-78.89,8.18,1.12,0.92,3.05,1.39,3.83,285,0.38,1.2,95,1020.3,0,9.83
03/14/2025,8:00:00 PM,3.368,47686.8,30.19,112.58,12.23,-78.87,8.18,1.16,0.25,0.6,1.51,4.25,21,0.64,1.5,93,1020.3,0,9.01
03/14/2025,7:00:00 PM,3.381,47690,30.2,112.85,12.26,-79.14,8.18,1.12,0.4,1.12,1.49,4.16,183,1.06,3.1,91,1020.2,0,8.96
03/14/2025,6:00:00 PM,3.488,47890.2,30.35,114.08,12.34,-79.41,8.19,1.15,0.29,0.72,1.42,3.93,170,2.81,3.8,87,1019.8,0,8.99
03/14/2025,5:00:00 PM,3.781,48371.9,30.73,115.16,12.34,-79,8.18,1.05,0.11,0.06,1.14,2.99,182,4.78,4.4,84,1020,133,9.5
3/14/2025,4:00:00 PM,3.722,48496.2,30.81,113.76,12.2,-78.52,8.17,0.98,0.06,-0.11,1.14,2.98,176,5.07,5.3,65,1019.7,325,8.87
